id,target
574687ed64,1
76ff0fbb43,1
b7219f3bfb,1
5db5114a73,1
4940a24c4e,0
9551c9e04a,0
f919dc8a4b,0
c74ccb30d8,0
7894989be0,1
b654099d3f,1
f68865f801,0
2379ef6194,0
f2ecba1f55,1
5cb8801f6f,1
e50097a5f5,1
7df0d0afba,1
b0cfbe528c,0
071af7e789,0
5f64eb1a2d,1
4d7ccde51a,1
a9ebb57118,0
3ce7aedd90,0
29a2b60810,1
e18a69edbe,0
b8ff733d29,1
9aab00c46e,1
fa688a043c,1
aa8c92d556,0
90b649d5dd,0
f6cde5c8be,1
55fa56c258,0
50d3066f05,0
ecf97d3781,1
d31435350e,1
1dad95f557,1
8da72dcd03,0
4fb89a0581,1
97917b61d9,0
44e3c10c96,1
11b7935639,1
3c9eccb1ae,1
67222b31bd,0
9898064964,1
977f2d4248,0
7f3c17be58,1
9fd0d9d17d,0
8040a1db24,1
4430a97fca,0
ed6ec55f43,0
4f47b8457c,0
a9192886ab,1
ea28733404,0
ff333a07ab,1
f7f65ef063,0
234e98bbd8,0
a9adcfa8fb,1
9881f75f1c,1
4dc5cd70a2,1
6f3472479c,1
4aef99cc6f,0
8bb4dac269,1
4f70a57c60,1
9cec65c4b9,0
bfa1cf42c8,0
56074f639a,0
5e84b9994d,0
dc289fc8e4,0
52548f8caa,0
ceac37d2d6,0
9614ad2a98,0
4413e7e218,0
5ccba3b4a5,0
724b22fa9f,0
46ab09569b,0
a9629d1bbb,0
bc5ec069d7,1
bda2cd3bb9,1
ca464f5c03,1
08e2b6bf36,0
c1dc62a708,0
d8924bf6aa,1
452c19b434,1
33e72c4277,1
34ce356129,1
4aecaaf90c,1
a9fc596dc9,1
e08a2d88b7,0
1458bddd8f,1
cafbc7689d,1
42d8b0d040,1
f682bab23e,0
0ebe352e75,0
8129b9f80f,0
4679bee680,0
8daec8c130,0
db2f4e246b,0
b19c5190fa,1
483f997de6,1
fef68e0753,0
5a59f3a9e3,1
999c13583f,1
845392b73e,0
fa4295ab23,0
3fb15f3cab,0
d2368aaff0,0
a69728a833,0
593d53a0b7,1
4ffae4b1ea,0
64e0251a74,1
26c411da7b,0
67e75b00a7,0
9f4df3b9fa,1
1c084bef59,0
302e318feb,1
ff63fc26e5,0
b31631aac6,1
61258f180a,1
3a11bb8c91,1
b64bec76cb,0
57aa788278,1
1255b7f67f,1
bbffbf3dec,0
9378e51d00,0
a732b75b4d,1
c0f4f82662,1
8502d24ec1,0
2b3f164b02,0
29de1ca495,1
131c8b95b4,0
913176f46c,0
f2f16aeeed,0
ec493eda43,0
71013f7e66,1
9745a3fc88,0
199305be22,1
966ab9a658,0
016eda8759,1
64e3770ee3,0
0c2f6db39f,0
b693400173,0
45dd32047b,0
7c03b04314,1
b61fdd681a,1
6b7651becf,0
2fe7295a30,1
b1dee149e5,0
6d76af62fe,1
35fe0b3df7,0
ebe807e0c4,1
1fea054fdd,0
586940211f,0
a45ff3690f,0
bde6676ce1,1
c9287fee02,0
0a44c13c71,0
bfb31521b4,1
a80429b482,0
f6e82af5a0,0
d34e389184,1
5465fe8d8f,0
a41101ee40,0
e4e43b0c6f,1
42821226d9,0
81bf61abaa,0
415f293c5e,0
27be4b6f41,0
b5498d2a99,0
67513a1d6b,0
40781d295d,0
5a8bf11baf,1
09f60c86e7,0
cb67a1f3a6,0
0895ff88ea,0
2562d3307f,1
e68a4b4d12,0
9b209fce9b,0
cae12528c1,1
a66c4ffb03,0
a7eeb7017b,1
b0b9aff227,0
726e519d4d,1
944284af75,0
7c1ba2c152,0
84b10d2bc5,0
6a03d8a9f6,1
0458ce98f9,1
d25e044c3f,0
b32ead109f,0
d8e00402e6,1
94b56e2352,0
49bdd56bce,1
d6c5c9b81c,0
9dfc9a07ae,0
8878e86b79,0
51f8014086,0
7e5c068d4e,1
a076099fc3,1
8533c923e8,0
295058d359,0
a74f0c6d09,0
7f6a875ff2,1
5caec21a99,1
ce9430f5ca,0
f73e79cbb3,1
1012fca121,0
a8ab00196e,0
37f0705a32,1
fbbb318dea,1
7590c95fdc,1
dd0b31d339,1
b3cbec334a,1
3a406def2f,1
58b51d2528,1
36e3430e14,1
97c8eb140c,0
4715fa41da,0
d42d88de44,0
52bb117bd7,0
21012ca297,1
75b832e862,0
ef86668667,0
c94032b19d,0
eb8762eae9,0
b503073393,1
8ef15bf9af,1
83af34eda8,1
2465d0a6d9,1
8894794293,1
6473c54dfe,0
852c251113,1
37419c1e13,1
1863b979e8,1
9a2b099e69,1
9deeaf292c,0
87acd04c3e,1
9c47e36f9e,1
d271db1a99,1
29cabdcf2f,0
5fbc73e801,1
7fa78140b0,0
d740fdb2b4,1
0b65426dad,1
fe5fcb01f5,1
c9f7f8b5eb,1
9d3e1e7d14,1
8cc182b54c,1
f7ee687f80,0
94f6d6a193,1
1cf805fe07,0
c62424d3b5,1
c58402c49a,0
818901218d,0
872e0ba1b8,1
46f2b8788e,0
085ed94c0a,0
19e6b519d0,1
5f5fbb1b0b,0
d95341886e,0
3fe0cabb2d,1
124b83c661,1
68b51821a5,0
478a5ac2ce,0
7e621afdfd,0
dbb2175528,1
5622461434,1
31a80f490f,0
9243e500c6,0
571da62381,1
1554807afa,0
080c3d18ae,0
736ab27a16,0
2b1248e0ac,1
95785a86cf,0
4fa2de6b95,0
abcba1baa6,1
0b8d38aac2,1
63fd9a448a,0
c157f88ac6,1
a22e1c219d,1
bb1fdfa319,0
563738fef8,1
cced848102,0
85426b833c,0
47e3315bc4,1
805eb4487c,1
a9b05b7e3f,1
b65365e51b,0
7bda116db7,1
22d6a72340,1
ddc439bf47,0
3995ba805c,1
472f62fc6c,1
61703eaea6,1
19e83c08a8,0
ca5ce8557c,1
403a00d717,1
70b91a972b,1
a638aa40e0,1
92804b3247,1
12b449a29b,0
a95b324d51,0
d31b22c0f9,1
35d20db086,0
acb00a28ae,1
a5d2e3a191,0
7358af9009,0
69df9fec2f,1
2609ad0118,0
c45a57f3b1,1
4b441276a7,0
aa55188752,0
48208a8468,1
1a813ce25a,1
055779cb9a,1
2ef5f5f5e9,0
2598038854,1
a0117b0f54,1
4bf1e9ed55,1
5e1ee13508,0
e668aa0aac,0
d4e95c96a3,1
3961f6ea1e,1
d00fcbdae5,1
041ff50e55,0
67b5e9ef9e,1
6150154df2,1
7575cb37f2,1
adae38b1b7,1
3ea29fd38c,1
53ed9b57ad,0
c6b21b8214,1
3de68b8d42,0
c1084246de,0
c33e6f845d,1
d9d7198de3,0
5e0797ec85,1
025f8aa677,1
9fd4aa36b4,0
9a0bf5c55a,1
84ed041f4d,0
6f2664e08d,1
8a195dc49f,0
27aadcdb37,1
a9a031d97d,0
b8cdfee13d,0
49a0f6d2ee,1
b3b9cbd064,1
2a77d8006e,1
949e14f4ec,0
ea69e5e2ec,0
a59825088d,0
0005476da0,0
14f55c6ccb,0
39930f7ec4,0
1051d9f6ac,0
3e844fe782,1
890ba08ccc,0
b39201114d,1
4ab645d13e,0
381bd044e6,1
d81d1c36f3,1
f3966e0b52,0
39762f9e3d,0
fb74bb8a9a,0
2953320032,1
cac7e4d1ae,1
c9d8c8e2c5,1
4b36624d2d,0
8b904d8aa5,1
8970424adf,1
906149d882,1
01cb9b1ae6,1
1b4f5602ff,0
00f4811dcb,0
e07212c2e1,1
2f67eafcbc,1
a93515bf03,0
a96b937dcc,0
32ae84be32,0
aa19d8fb6f,0
24f6b3ed21,0
66b03c46e0,1
d6804fece4,1
209ef5d116,1
8332e4b0b8,0
ee790f1b98,1
7dbac7e90a,0
da730c4199,1
0d888b5533,0
32e38e0f18,0
6711c6b139,0
925178886b,0
636f7cd3f6,1
ea61c7b603,1
eedcfe8ce5,0
267405e3d1,1
1718c49766,0
f09c1ed68a,0
dca4d20654,0
ca77655136,1
b859f98acc,0
a998104a03,0
5b420dafe4,1
5efc5ec4fa,0
09a487418d,0
ebf024d925,1
637e02b154,0
4300a0c3cc,1
cc29e10b1d,0
790ddfb49e,1
631932f9c9,0
e5a855a883,1
241f7cda5d,1
002c57b67a,0
c2b1144e56,0
baf106c921,0
8af06dbeae,1
f950e9b252,0
9fb983b02b,1
ddc95bf5d1,0
01ddbb4c4f,1
62e95c1152,0
62df7bca4f,0
5b196b96c0,0
da27b00c3c,0
055bfe4f4f,0
20518609a4,0
49b2ff0e0e,1
5f60b16aba,1
933fba4ca8,0
0c00596cfb,0
0ac8a38c67,0
ed39b69054,0
0f222278f7,1
12249892e0,1
9c134119e2,0
7928d1d7df,1
aee5953ddb,1
f48f99d107,0
d242532ca9,1
47b3a63e18,1
1428d0f199,1
8ec5bf7836,0
2bc21042f6,0
907b75d893,0
cab3211312,1
77d3c3f67e,1
d3bca2a63a,1
2c06fd21b9,0
5988e37362,1
0d68fbd1aa,0
7d4dd7112d,0
cabe88b278,0
3cff71c389,1
f97ea2b705,0
d562201c0f,1
6e8439b657,0
7b3a615f28,1
8768208b33,0
7ddfeb8a14,0
b89c0a722b,0
5b1d643aab,1
51c67c8f01,1
174b757489,1
78f78bfa65,1
d38897b6f7,0
ff38331dba,0
c01ef06850,0
74aa4492b3,0
ff0d2e3267,1
ea2179a664,1
cf2f2ad7ef,0
8f6f7aa35b,0
6f165765a9,1
659c01a5fc,0
a34bd583d6,0
f290d67d6d,0
1612157381,0
6028d0406b,1
49c5bb8ad8,1
36aeedcd1c,0
7096973e26,0
bc01930845,1
5cb3ad235d,1
0c9082fdcf,0
85aeb8cb4f,0
52f296f26c,1
eade182830,1
c80ca6c9d8,0
047ca19874,0
0035321ebc,0
9a80f41338,1
97ea5c333d,1
9f408f40e7,0
32459f1f9a,0
75ba302345,0
9607147255,1
94912012f3,1
95ffe20c32,1
128fba5e85,1
675d6bfd22,0
11f1289aea,0
dd5bef16dc,1
daf4708bce,0
33723b8670,0
7d0cd6a758,1
5ee4c23343,0
2c84fce64f,0
38b9d97876,1
cf3f630788,0
3abfda643a,0
23477c0a54,1
4168a826b0,0
01720bc56a,1
c851af3a04,1
4f8e5a65f7,1
6544950434,0
285211f78b,1
cbfdda9862,1
d69b069033,0
be01ad8e7d,1
8d8c95ee42,1
18fa6cac2a,1
be8295cd3e,0
b6f0affb41,1
37fd31e040,0
f4a64685c7,0
8fae37148f,0
1f882a7adf,0
45b3ae346c,1
29d6942ec0,0
86e2295b99,0
7b33072b04,0
dba9327347,0
30b0592e14,1
55b11a3869,1
a16b5c0029,0
67e128bc7e,1
da77794b63,1
06536f5c43,1
f2c8406293,1
69d3544045,0
b1a39a1e17,1
0a40e55669,0
e2db82ab2b,1
4fdfa85d69,1
82560e47b0,1
2d6ea9ecfc,1
ac24ea1923,0
2c0a453a07,1
54d1a2e2bc,0
0ff0bec2dd,1
3d7bc20b6a,0
a86cef5ee9,1
d9133b597a,1
0196d1e544,0
dac175389b,1
c2d8f2353c,0
276386120c,1
cc70f264e9,0
b200b71159,0
53ba0e517f,1
dee6621623,1
06de8a3ac8,1
6be13da596,0
cf419f043b,1
bd8b2b339b,0
49ff8b5740,0
4bcc8bc502,0
0bca1068c3,0
5bc698b4bb,1
6e3201b9ca,1
dd12267243,0
2391864a81,0
56b2adb565,0
81f8fd8bb7,1
a60b5e3556,1
7e809c67c3,0
eb5e26c955,0
7e9f8d617c,0
7e772a2e69,0
6e5e978099,1
43d22cfb4d,0
e5550501eb,1
8ace654e41,0
98138d547e,1
595cff9050,0
3450c850b2,0
aa4f2e1848,0
ffddf0b8a5,0
b191e93b2b,1
d1c4ce92d7,0
a37c9d0b49,1
b713aab0f5,1
9358bc5e3f,0
c34e841901,1
7007f0ef70,0
b72826a91d,1
98c3bc8502,1
9936b54658,1
c5d9be786a,0
6a361771ff,1
b064fde165,0
ebfad6cae9,0
3a0f9ca624,1
9b1fec47c2,1
f5784e692f,1
fb4cb14982,1
24fdfd16cf,1
8acd724fd6,1
ed081b37e4,0
1fdc1b5ec7,1
b866eeec36,1
08551e697d,1
db020a2a91,0
e05aca9452,0
7cbe60bdd0,1
20d80789f8,0
7689a33f35,1
7f72541b0f,0
db699c1ca6,1
ccc66731da,0
ce3be8ff2b,0
c9034b4ab3,0
d7055dfe26,1
6984cf4d7a,0
fc04a58b4b,1
5b1d2986df,0
db60d7715e,1
27720f383e,1
ca0156a1cf,1
d72c4f0198,1
23f93b0b60,0
4689e226fe,1
d4c499ac23,0
96c22a4700,0
85d0418f9d,1
0edc84cad0,1
2057749457,0
a41cfb97f1,0
af76bb494c,1
856c4a27ad,1
49cd0bfccb,1
f9f3b58aa3,0
f06a9af05b,1
572b70b680,1
c28fc1bbac,0
71becd5966,0
4cd5a42daf,1
ef3d521fea,0
82c6c2d4a2,1
4b0b7e49e1,0
15df53faae,1
fd984fc1ba,1
66f06de86a,0
456f26a583,1
2e1ecd77be,0
5f5100f8df,0
ad216c1ba7,1
26d6f221fb,1
98bc9a80bf,0
432a443a55,1
c84d1765c7,1
16e86bed14,1
425969e81c,1
443cad975e,0
19203e6dec,0
e2c4b28f87,1
c44266d177,0
17ba7656d1,0
2fe7d6f8be,0
3260a7b0ec,1
e26a66df1f,1
3d98c4203b,0
35d1738d82,0
f7c5caa452,1
a625e6b8ce,1
cf3b118785,0
4adcbd2e17,0
fbc664ae18,1
f9fae955a5,0
ea69e222b9,1
affd539865,1
82cd08e5a0,0
ed3299565e,1
c1f54e9004,1
0a2b957ad5,0
284de217d9,1
5ca6891ce8,1
5364479acd,1
524d004d8b,1
ccf6d0440c,1
25ed5023b6,0
a8ac8f7ab6,0
c912f29138,0
c69264c83f,0
8e6c9b0c1f,1
a1cb7f9567,0
d9bc698933,1
0fc433202a,1
2c5d1db271,1
93e809913c,1
7314b66103,0
6aa664e4f2,0
b806eec1af,0
bc97d22981,1
8775ea3ae8,0
cd4b04547b,0
9d2d7cf810,1
ebb932d9fb,1
51c8a21145,1
3f000e1473,1
e1fe074b08,0
91126c0205,0
800d31bfaa,0
3f08b0a7a2,0
2837ba483e,0
609811f2f0,1
82878ae9a0,1
c4f6dd203a,0
f0fe00fe5c,0
925c16f0ab,1
3d2113b115,0
84b3d11f51,1
0c8bf4bb27,1
1b4f1d8af7,1
3c984ed14d,1
2095fde3ae,0
e07f09e4ef,1
a216e218c5,0
086faa4beb,0
42d53892ef,0
8b4e0b4b77,0
200f859337,1
9ffc2e8fd3,0
bf0f1fca31,0
bac4895335,1
7b4f0615eb,1
5796bfc74c,1
6b3c3eb303,0
2a2b0e82e9,1
38f72afe42,0
667ae33d28,1
410112e90a,1
3104c7675f,1
38759df913,0
ddeaa42e7a,1
577a6329ec,0
2fff573a90,1
d89b9b7f57,1
b14519e0cf,1
058c507a41,1
182bd8f2ac,0
50a86339e9,0
0576ab3add,1
4f4591ab66,0
f32cce0999,1
5030f88cf8,0
3a3b15d6c1,1
9faa121874,0
7ac5e86474,1
7a890a3e3c,0
4cf203fe33,1
5e638bf413,0
0832733391,1
d4212f85e6,0
3068ba456d,1
11e9e3d382,1
0719533be4,1
aa29a01a81,0
c70c898a9e,0
01e0d5b29d,1
639c3a364c,0
553a85673b,0
5602b5d674,0
5a2c358868,1
afd52b880c,0
5970bb26a7,0
1f3697de9b,0
8a8584d433,1
93201747eb,0
ff3e57e414,0
b3e803d985,0
561dd4b675,1
f3ad4d1337,1
5a961f1978,1
0ca674d950,1
d8a8b98e4d,0
2886d2a59e,0
ba0600f155,0
33aab29975,1
e67a9dacee,1
cca5cc5420,0
bf2aa91a60,0
f23b1e4db1,1
08cea7ea49,0
3396887083,0
0b5e336b1e,1
8cdf261557,0
cc6b5ce54d,0
7cdb57a04a,1
8aab8ae626,1
2ff1bb547d,1
c2b2717b75,1
c784840c2f,0
e088bcb48f,0
984eda3cd0,1
f35e0b7fac,0
b14e4c7ec9,1
b52aaa25af,0
6cd40a55fe,1
b1ca274f2c,1
d5d62175a2,0
e12d5e6db6,0
a608bdcfca,1
62457181b2,1
8c14ec93b1,1
c69ade0e4e,1
b5ef349041,0
672c035ab9,0
537819c089,0
a4baabb9f7,0
072d116912,0
bb0806acdb,1
bd1a198f7e,0
3a808dd395,0
47cf4bc215,1
5f101f7d96,1
6661ce5e6c,1
2bb3ae0770,0
0876b25d4c,0
9ffda8053a,1
9a8590ead3,0
a8d4f9da4e,0
463a06880b,0
f39a6a9375,0
cfbb8ec915,1
8b37b316a5,1
f926f419fe,1
105935a01c,0
73adbc361e,1
44d9d957e8,0
e12c076d89,1
0865c6d1e8,1
14fd39980b,0
75b9d9b79a,1
f047d82d9f,0
354874b278,0
e0506f9353,0
44d0764c15,1
89513ac78e,1
e42e49541e,0
f2ba93caae,1
c2d1ed72bf,0
d5b5921580,0
c423fae49f,0
e5cc592335,0
386c4f7f5e,0
e4b2f533fc,1
65f3312cbb,0
a80fbae13c,0
a9bb7f66ad,0
edab39be07,1
3b4dbdf123,1
a39e48727e,1
f808cb176f,0
aa97839cc1,1
256be6850f,0
65ffc72306,0
fd1837a606,1
63a2401820,1
7bb66b27e9,0
2d6fa40bbf,0
992d3f038d,1
85570a40f8,0
c2001d836c,0
b662334dec,1
7cac3999ad,1
a676598c5e,1
b7ccc4b150,0
667213b7de,1
56dab39fbb,0
87a81054ed,1
08ac3b3ebd,1
41b8147866,1
5e56ce4134,0
a6800346ee,1
6c39b4150f,0
3bafc09d83,0
8d546fb067,0
a5df41a177,0
b02c42b015,1
d1814d7290,0
499951a11a,1
797f02f2ae,0
f9167a8ffc,1
6db3be1c23,1
2f0b02f036,1
f009af8f55,0
34e1005582,1
b58e768ed2,0
874b2fa931,1
000270b7cc,1
93e734f405,0
c5fe300970,1
a5d16a4d21,0
3c285d74a7,0
ee3a439f3f,1
e78f5d6fdc,1
5103b5fea3,1
065cd60f25,1
5dcb52df47,1
2e12c513e7,0
06249562ae,1
34cceb170a,1
b12800f039,1
6ecf83a85b,1
f4707ae935,0
7777f368ba,1
297f38e121,1
626ce5602d,0
78d5aa27d1,1
192675c182,1
f0b33bdbca,0
8c87e41614,0
1189d0ce2c,0
1811220817,0
3d101afa9f,1
80caf4bba4,0
53de9d57d4,1
26427955b5,1
9d21a8961e,0
a02e589f1a,0
183216b998,1
80b944a799,0
9d7682b57c,0
65b238b447,1
0cd408bae9,0
0c6b0378f6,1
153e9cb1c0,0
788151fd7c,0
a385c8a892,1
7846792447,0
b610a8e1db,0
ddf63391a4,0
97680343fa,1
6fe43591f3,1
9b37e6269d,0
62f0d8e94e,1
8b976c1709,0
ccdc705d86,1
b3766c94b4,1
2d4df18672,0
e0fe64922f,0
100ed4d2eb,1
7d72ffb4ab,1
c94cf178a0,1
a34063601e,1
79981f3a20,1
8590086652,1
6f6789a969,1
70b4c5aebc,1
966235608d,0
f0eaf11ac2,0
9ecd0c96b9,0
7e941143b8,1
d80d66b402,1
653a5acfe9,1
7fc7f0375e,1
2bed0bbebf,0
435f72380a,1
0ecfcbce32,0
1c8c216a71,1
bf1d610eff,1
b64e875222,1
d9a7d3c679,1
c4c055d522,1
653e84bb34,0
1898e066bc,1
eb79a59da9,0
1310d0ae29,1
90249e299c,0
c70c62fa30,1
5752400bd4,1
417bf897c4,1
2a16d0b7bd,1
dbc5334571,1
7a372d0051,0
b3ae7a47da,0
1a4e987b7c,1
9910e9da6d,1
5f0c9b4f2a,0
b4b81f8060,0
7904590df2,1
e93f572b11,0
bdd23e3907,0
77a0b14376,1
3cc298d9f3,0
13ca30bcb9,1
2312b5cbdb,0
ed4ad13839,1
d0e6e14a60,1
86c9aa3a49,0
16ba92335a,1
72ee44d38b,1
8e59850449,0
66d699e0b8,0
11b736a8d7,0
5955ec15dd,0
b9e839124c,0
a23e4a9b19,1
930a4d6381,1
b7bd6474bd,1
1ea2e38757,1
491b105f80,0
757db99ecc,1
100c4f3225,1
7295ad87fc,1
573aa35ba4,0
aa42afb6f9,1
df736cea45,0
8cdeaf2efc,0
e3ae4cbee6,0
23b9e4ee05,0
408919da97,1
938abd714c,0
2f7a8eeadc,0
f7b014746a,0
f774fe2c9f,1
07735d6ff0,0
c2a5df9c3f,1
5b58a8e016,0
3e68edc1cb,0
94fba7e29e,1
b994e2f2d4,1
232de848ad,0
820330d7e6,0
9862c1c6e6,0
6504b1c115,0
aeb89920cd,0
3eb40b7925,1
130062ac3e,1
1ecdc759d8,0
df03df8a0e,1
7b1fda7764,0
134dee415a,0
49b1b9f1ab,1
b2dc2437d7,1
c28406ef97,0
56962e7936,1
8761a3ee4d,1
1eceb058d5,1
30c52a7031,0
ca737678c8,1
d342bc15f8,1
36b0fb3c33,1
b2617314cd,0
d2f42509c5,0
605d0edb26,1
8fe27c9273,1
0d50af4557,0
47344e4773,1
76df400152,1
824f47b65d,0
537b76195c,0
e3c06c4ce4,0
a768586180,0
a55f650890,0
59116cf7ba,1
812ee71eac,1
0a72235b1c,0
1a835d87e2,0
5a623f6f79,0
7e17ecff92,1
897ea74fd0,1
a5229a23c4,1
0bf3e475b0,1
9659540480,1
bfc5b32d58,1
2b6734b302,0
d3e08a456a,1
bff938b37f,1
0be5cb1998,0
aa293490a4,1
f9a2906fe0,1
61a96afea2,1
bfb3a843ad,1
d1ddc8a927,1
03af315f84,0
434e7c401e,1
9fdedc218e,1
0637d7c648,0
f62001a0c9,0
520b4f08b4,0
f0191bcb53,1
e5bd09c34f,1
55a14098f1,0
0fde7c15ee,1
005646617c,1
64974e2d77,1
99fcb5e95c,0
634a96b14a,0
2aa0708fa5,1
2204444075,1
f82ec5d186,0
d6bd544b40,1
cd39b3efb5,0
6480aa540b,0
546eabab68,0
1f4d364a49,0
f7603e2d73,0
d44eac6a80,0
a831d80a4a,0
ae763a390a,0
c227999e42,0
7b2aca8836,1
a69ff89322,0
9493e50832,0
d61759266f,0
0ed0e9094e,0
fc7cb3770f,1
0bbcab0c37,0
4816ccaf18,1
95c0f4a0f9,1
9b695da4cc,0
e01edf02a7,0
66c5677fff,0
50269c1f23,1
5bb117fd5b,0
bf36bd9ea5,0
a6b3879855,1
910aab3b01,0
0b49d14ce3,0
1dfadff594,1
640b4d43d1,1
aec8b5d660,1
f148d99e5a,0
9dda5ebbbd,0
fd002dc46e,1
3066598940,0
5c61e1bb9e,0
c11354fac8,1
44f3c65b61,1
70bfc8b368,0
cf9bc47513,0
4b51ecae6b,0
52d1dd3e89,0
5be7358170,0
6ad1d7eda8,1
2ecf935cc2,0
726decd32a,1
db85493e02,1
533dd18a2e,0
be02adb941,1
7a66a278b0,0
b37cc2e5a6,1
18c71cf0fb,0
be0468a405,0
abfe685164,1
c5e6cfd2d6,1
b187c6c612,1
5dc518c5a3,0
b2961f4af1,1
044634e709,0
4a5e943ede,1
cfe57ab608,1
e24f65b1ae,0
0783e6bbff,0
0e4d9195a4,1
8632cf3028,0
ec82fead22,0
091cfa378b,0
84d5281432,0
7443cad29b,0
98b8987f59,0
b4533035d6,1
44f9e48e17,0
0487b1db94,1
bb0dc92c3a,0
c4c6fa87c5,1
19fc27e6cb,1
833eab3d11,0
b555dd8e71,1
ca67bdcc5e,0
fa5762736c,1
8104a47287,1
d7f16aee71,1
8daf4abe02,1
5dcfb06d8d,1
0ed0a56f8e,0
a145accd89,0
432d2c2e82,0
52603c578c,1
88e5ebe10b,0
b278c65a29,1
027275f5dd,1
89ec2622cb,0
99cc394d23,1
40ca74c878,0
a53e17e80e,0
55f0d58d73,0
3acce71571,0
9694be519f,1
39538cb542,0
1ebbdf7059,0
43c1ae83c2,1
65e95bc72a,1
791033ec4a,0
d3c458fb3c,0
94af2203de,1
4113a49611,0
7d0af3d7a2,1
1c0632f329,0
692b431863,0
f2f8853390,0
ef7a0203bc,0
f87317e835,1
1d41b70a6d,0
85abfadc2d,1
2070b1d68b,1
57d4a1ca96,0
e2047ae550,0
f264aa79bb,0
9e2e96c2cf,1
c811908957,1
e78a56b412,0
334298045d,1
de1433f95e,0
6a6e8ca014,0
d83a633c39,0
f555642bbc,1
f8fef5d39f,1
c301f79940,0
ad24e26804,1
65163d191b,0
f9a9516e93,0
e909da85c7,0
6199d2a179,0
87c45aa672,0
ed1560bc1a,0
1264704687,1
55c444b833,0
68acd3508c,1
8bcfc60498,1
811ef4ea4f,0
c14ec33af2,0
9d1db25954,1
de69e6a4a6,1
e377e30065,0
56d6b0d338,1
2779dd4674,1
aff774d656,0
8f8e53c4a4,0
b25690e970,1
81751721ef,0
54fee0a436,1
da8d2b0170,0
523eb0729a,0
404f5281fe,1
7777766bba,0
3c58931f75,0
66e4931bfd,0
71995fa45a,0
b8df6a4f5a,1
b72cc5ad84,0
4b84c068a8,0
fdb7071633,0
d2df0363a2,1
aa9da0fa74,1
e980b96f55,0
bd8de89575,1
03ac2da9d9,1
12c0f3e43f,1
16d6d05fa5,0
598663123a,1
a3abd5bbe6,0
05d0159d63,0
d0a90a6cae,1
3392a00ea7,0
0bb4d143db,1
99f00b2060,0
3aaa5cfb57,0
76a7ee3dcd,0
c7e75bd23d,0
de794a74e3,0
ec7e66a921,1
902881e518,1
5f74cd29cb,1
58e837e055,1
23004bac68,1
031b0a599f,0
4c8198369d,0
8f4447edde,1
0ce6dfe21b,1
5ac7239222,1
23932c7091,0
59929d3f72,1
b297273dc9,1
68027d998c,0
c4ed656a74,1
6579a9f7f6,0
446e3d2639,0
5e515e184e,0
104c8085e6,1
32dc32d842,0
10b0ee26bf,1
af7b9473e6,1
8b70e36281,1
0cfe9596c7,0
35ff1b14e6,1
ec2bdbe2ad,1
dfed4804fd,0
a773b6c2ed,0
3063432b0d,0
7f680d53b5,1
1a064479b4,0
7ebb8d9742,0
3767fc3cbe,0
fc676f6de6,0
f5f4ab6448,0
c3d7b47110,1
42174f85e7,0
318b5b7d96,0
03e54d5143,1
50f542e612,1
d590ebb58b,1
b98caeaa4d,1
01195a28c8,1
a837bca8bf,1
08e29592b4,0
cd4c9cfc38,1
1990204c8a,1
ac2db91fc2,0
2032d56d36,1
5207b8ceb9,0
0e9052ee96,1
dbc3be6ccd,1
8a21f075fe,0
470d0956cf,1
46f3718eaf,0
fa1d8fc3a7,1
2563c45cbf,0
643295f66e,0
ac8fb3a9b2,0
88d94e7d19,1
26c731cefa,0
1faa8c0bb1,0
b6188d56e8,0
e70b4226fe,0
1f3194d703,0
025beb0101,0
9574d1ee10,0
ce1d6d80ef,0
6c89e44ba2,0
e8d3017e89,0
383b488eb7,1
b3a4b4448f,1
16bd7b872d,1
6b4f829fbe,0
389cfc1419,0
1f2ebb814f,1
1fa23eed70,0
88b83f02f2,1
b3333a3bc0,1
7e28e56043,0
0b1d2ed2d9,1
d0fd671d9b,0
67075d6815,0
9a357fe9ef,0
6efccca41f,1
5f1f8bc92e,0
39d034ae65,1
aa4bb5a5b0,0
237ed2ef56,0
5e22851f8e,1
08d514c087,0
d53fb1936e,1
f0a8855822,0
b1e749663f,0
7f89943429,0
468047849e,1
3989e3cbeb,1
9c55e81196,0
d88620c05a,0
eeeb83e3eb,1
61d56c8980,0
7569f9da72,0
953bc15746,0
4738add06f,0
7134e57d71,1
96f7d96e22,0
a259c43dd9,1
1909e3f63d,1
ecae0433ce,1
d6149333f2,1
f0f3d057f0,1
f76836fa65,0
6d4148e836,1
10c40d2869,0
674d228ffa,1
e54571e723,1
3f29244496,0
a7e57574f5,1
254de6c988,1
1dd93b64e7,0
a9d442f8ac,0
4347c36827,0
6e3ef09549,1
5303261b01,0
7366728232,1
bf7ba963b6,1
b320ecd723,0
91a220ff8d,1
7803cb9d8a,0
f1d4ab4d0d,0
e28598ae4e,1
85344681c0,0
c6dfe3d304,0
dd81bc1726,1
22646289e5,0
4e574797ce,0
0ed18ac581,1
7b969faa21,1
bcf93cbe7c,1
bbf56dfa8d,0
72125f323a,1
170ad8a801,0
d6b5c15e20,0
c93cd4d6a9,1
12f2802ed8,0
9f6884cd17,0
9179986060,0
b4bb8a649b,0
8b50d1832a,1
ce1be00b21,1
